ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
11717,80000,2,4,1,34,1,0,0,-1,0,1,90800,56921,46666,82921,50612,60413,25904,7185,8928,29157,13397,19266
11718,100000,2,2,2,30,-1,-1,0,0,0,-1,113317,84979,55915,80882,19586,86141,26431,22867,18358,12272,8974,25918
11719,50000,1,4,1,45,-2,0,-1,2,3,0,13904,14545,17934,25475,41303,24114,4854,1467,4303,10489,9401,635
11720,150000,1,2,1,26,-1,-1,-2,0,-2,0,117260,152592,110255,71472,104953,150018,1917,23135,29475,31119,35470,53765
11721,300000,1,3,2,37,0,0,0,-1,-1,-1,19737,215149,22535,68218,170714,23479,4749,32499,244,13362,76042,8036
11722,50000,1,3,1,50,-2,-1,0,0,-1,3,50438,39435,26806,36160,16305,43528,4164,6185,1516,14853,7825,14622
11723,150000,2,4,2,34,-1,0,0,0,-1,2,18147,111368,156970,138078,58344,87433,6220,20101,43117,46506,6515,20302
11724,200000,2,2,1,40,0,0,4,0,0,0,122412,77483,83502,215485,90706,179311,53183,17142,7665,9570,42873,400
11725,10000,1,2,2,46,-1,0,-1,-1,-1,0,10711,9725,8755,4855,3212,15653,1317,1992,154,1453,1193,4175
11726,50000,1,4,2,27,0,0,0,-1,-1,1,33121,51476,44355,21357,56443,30199,2435,3685,12496,2920,5104,10786
11727,150000,2,1,1,25,-1,0,-1,-2,-1,0,177242,43292,90117,19967,108558,132312,78249,17277,26199,3995,23267,46729
11728,300000,1,2,2,26,-1,-1,-1,-1,0,0,240288,288836,226520,120003,57059,10535,57912,53107,2486,58194,13862,823
11729,50000,1,1,1,53,0,-1,0,-1,-1,0,53910,16428,56381,8389,37234,42142,15520,7709,21515,578,4948,9383
11730,360000,2,3,2,31,-1,0,-1,0,-1,0,398060,221182,255790,235120,169048,65091,167271,37130,87042,82577,66811,30495
11731,300000,2,5,2,35,-1,2,0,1,-2,-2,163543,338882,73449,464,43232,39734,79594,8782,33972,162,1592,3250
11732,100000,1,3,1,29,1,4,0,-2,-1,0,37354,32745,98070,86195,119291,20931,3300,13447,6375,11451,44335,694
11733,300000,1,4,1,27,0,1,-1,0,4,-1,325682,330405,324785,315108,217290,17858,22647,5571,13976,155836,18140,1101
11734,300000,2,4,1,31,0,-2,0,2,1,-1,199684,42158,100669,254716,292032,218205,81770,4922,2530,69311,54914,65535
11735,80000,2,3,2,45,0,-1,0,0,-1,0,26973,34639,10597,34894,75959,42234,11231,9322,2512,6684,32818,20421
11736,30000,1,3,2,37,-1,4,5,-1,-1,-1,29244,37699,33874,-3914,34113,15053,13629,5078,16324,0,6831,5323
11737,30000,2,2,2,39,-2,0,-1,0,1,0,16030,17625,38726,15913,2547,31122,1221,8669,12842,3617,582,2161
11738,360000,1,2,1,31,-1,0,-1,0,0,-1,78781,64241,107024,160512,148094,20951,34775,26121,12626,66182,25477,7712
11739,120000,2,2,1,41,0,1,-1,-1,0,0,51044,90861,102,108248,113134,6936,3170,213,5,46812,5604,474
11740,200000,1,4,2,38,0,2,2,-1,1,1,163436,213881,59650,63129,130621,190297,44935,91402,1551,21792,61303,81691
11741,100000,2,1,1,22,2,-1,4,-1,0,2,78682,108923,126612,64207,3274,115262,25016,54106,53450,22543,7,45201
11742,250000,2,3,2,39,0,0,0,-1,0,1,158015,32640,232429,287017,81189,13454,30071,15470,18442,104939,30943,5556
11743,300000,1,2,2,25,1,0,0,-1,0,-1,225546,47775,88588,77243,11196,290470,85791,39,38266,13816,3286,102266
11744,360000,1,3,1,43,0,1,-1,-1,-1,0,73433,349158,137740,309638,196510,236843,33335,124499,21306,120384,66105,37108
11745,200000,2,3,1,34,-1,-1,0,-1,1,0,235186,121363,190413,210655,136398,24367,48244,25412,13117,48510,59912,5821
11746,360000,2,1,1,26,0,0,0,-2,-1,-1,97906,269048,322299,15963,310833,56306,19116,55900,141133,1263,41332,5028
11747,300000,2,1,2,39,-2,-1,-1,2,-2,-1,89130,198926,23830,253570,209290,168695,31057,26173,10868,41739,12846,27147
11748,80000,1,2,2,26,0,1,1,3,-1,-1,77127,62812,36144,88137,100828,37393,12075,29988,10902,15210,255,9300
11749,150000,2,2,2,38,0,5,-1,-1,2,1,22586,99496,112181,122538,86668,144708,7601,11288,16482,22344,42216,52288
11750,50000,1,1,1,21,-2,0,4,-1,-1,-1,43327,40738,54986,9651,7425,6422,5364,14727,20162,219,2999,2561
11751,200000,1,2,1,37,0,5,-1,5,-1,1,56096,50560,224774,20969,49290,134002,3467,14664,67221,5016,4844,6966
11752,360000,2,1,1,39,0,0,1,0,0,-1,132618,204402,363958,151248,362805,60999,3183,32125,162486,31860,117985,25661
11753,120000,1,3,1,26,0,0,0,-1,0,0,84507,137681,131448,9391,71860,148283,29701,44024,49642,2408,19664,1093
11754,300000,2,3,2,26,0,0,-1,0,-1,0,315796,227925,23322,164706,237336,144454,74456,80869,9639,8023,29757,38818
11755,10000,2,3,2,26,2,4,5,-1,-1,0,8072,3843,13975,6756,9579,9704,2329,746,5457,2606,1424,4562
11756,300000,1,2,2,24,1,-1,0,0,-1,1,265540,147951,283829,120678,334710,14506,76186,58917,10909,34665,161605,5949
11757,500000,1,3,2,35,0,-1,-1,0,0,1,169151,598551,223618,260526,369244,427255,69662,110776,55975,97431,135160,67872
11758,80000,1,2,1,30,3,1,1,-1,-1,4,42375,66463,42578,40651,18541,4581,3951,20907,18794,9464,3889,132
11759,200000,2,5,2,27,-1,0,0,0,-2,0,24169,39776,7501,191522,205475,220923,12068,4573,1603,14364,60375,75885
11760,300000,2,2,1,36,1,0,-1,-1,1,0,89402,58694,44270,81891,205913,316221,28474,990,21027,16322,2250,95828
11761,30000,2,3,1,22,-2,0,0,2,-1,-1,25695,14812,32858,36019,22743,17657,10417,369,2804,8375,3515,6480
11762,100000,1,3,1,37,1,0,2,5,0,0,99754,97821,100440,63529,26256,72222,217,11433,25332,15709,9366,30060
11763,50000,2,3,2,46,-1,0,0,-1,1,-1,35374,22349,61148,21528,49468,39830,11467,10233,29242,2292,14661,5505
11764,250000,2,1,1,55,-1,-1,0,1,0,4,253998,90958,42944,286109,263426,178397,15243,38873,18154,56750,32900,24282
11765,100000,1,3,2,27,0,-2,0,0,0,-1,83158,38531,84365,53102,34929,-943,1363,568,8591,18348,5257,0
11766,10000,2,3,2,27,-1,0,0,0,0,-1,8949,7134,19266,2650,7699,-3985,3512,2796,8099,372,2189,0
11767,50000,2,3,2,22,1,-1,2,0,0,-1,38119,36748,27096,19099,17846,55588,8434,1145,7789,1836,7197,13900
11768,50000,1,2,1,50,-1,0,-1,4,2,-1,-4202,24148,51647,34006,58048,41381,0,11021,21724,11136,27337,18347
11769,30000,1,2,1,51,-1,-2,2,-1,0,0,-2050,-2280,18381,22989,9514,22900,0,0,3990,1008,2034,5141
11770,150000,2,3,1,50,-2,5,0,1,1,-1,55274,156363,32744,127110,181712,29457,9212,77201,10822,3517,16004,1788
11771,80000,1,2,1,29,-1,-1,-1,1,-1,0,66135,58566,19702,5823,79461,57464,19891,20072,4905,1924,11900,18849
11772,50000,2,3,2,50,3,-1,1,0,-1,0,53047,4344,-4755,49487,17236,48181,26511,206,0,13258,1837,336
11773,500000,2,2,1,32,-1,1,2,-1,1,-1,490919,584234,556087,336388,66542,551578,5465,34653,274182,166386,1038,172833
11774,80000,1,2,1,21,0,-2,0,0,2,-1,86090,65497,55245,80228,42509,18376,25021,28824,13756,34685,16455,4969
11775,30000,2,2,1,21,-1,-1,-1,0,1,-1,24415,11599,8902,25944,13094,-4940,8181,2865,1324,2454,2341,0
11776,150000,2,2,1,39,3,3,0,0,2,0,90502,9366,141327,158738,53822,29394,30046,3115,62673,23582,1012,6620
11777,360000,1,2,1,21,-1,0,0,0,-1,5,345881,112849,122754,29856,325808,270200,23965,32627,31303,14473,12521,44296
11778,250000,2,3,2,42,-1,0,0,-1,1,0,58906,48691,271144,195469,294005,211232,12752,1742,37813,96055,144491,81952
11779,30000,1,3,1,44,1,5,0,-1,3,-1,29575,5080,28700,10013,-306,2713,2473,2465,3126,629,0,1139
11780,80000,2,3,2,51,-2,-2,0,0,0,-1,79553,51740,21406,2897,58291,10808,2186,1368,9096,1147,20622,1661
11781,50000,1,3,2,30,-1,-1,-1,1,0,0,44850,47417,61040,32205,2917,23731,7269,13900,21115,15107,1103,1954
11782,500000,2,3,1,26,2,3,1,0,0,0,261977,545644,408917,34938,290914,51210,115834,263498,5156,15505,110916,9922
11783,80000,2,2,2,27,3,-1,0,0,0,0,65831,19401,82952,82997,31017,70103,16763,4830,9918,38157,5562,24275
11784,50000,1,1,1,34,2,2,0,0,-1,-2,12266,23758,38458,19101,42885,19330,2502,1590,1358,6916,13250,3501
11785,120000,2,4,2,29,2,-1,-1,-1,1,-1,11278,87013,113988,144339,103225,120850,4597,21016,8649,15130,47017,16328
11786,200000,2,2,2,33,1,0,0,0,-1,0,228686,190016,147344,95034,19837,5769,25334,20227,38075,4516,4132,1913
11787,50000,2,2,1,45,0,-1,0,0,0,0,15233,25670,12741,38287,7030,31764,5227,5005,1904,18968,682,625
11788,20000,1,6,1,33,3,-1,4,0,-1,-2,11977,18482,-5859,10936,28755,13530,3716,3293,0,5258,7280,2108
11789,30000,2,1,1,27,0,-1,0,-1,4,0,12183,32358,22634,24741,38772,18583,5730,748,1880,137,1838,3824
11790,200000,2,4,1,35,0,-2,1,-2,-1,-1,5768,201020,72681,31473,122725,82262,1195,73814,14296,2231,60062,21032
11791,50000,2,2,2,24,-1,-1,-1,0,0,-2,47091,6853,31101,5896,58938,21783,140,522,3520,1183,25490,6876
11792,50000,1,2,2,34,0,-1,0,0,0,-1,20482,20426,43840,24568,60484,17819,3829,4385,9180,3210,26806,1335
11793,200000,2,1,1,46,-1,0,1,2,0,0,189664,106925,111806,71207,161374,132492,71242,26633,39549,6638,17877,17941
11794,360000,1,1,1,28,0,0,-1,-1,0,4,39918,254408,233329,203340,130452,255305,5181,88872,85581,29309,13062,52098
11795,500000,1,3,1,27,1,-1,0,-1,-1,-1,407552,131570,148571,585246,195118,480449,144542,14704,67621,160757,76544,13380
11796,100000,2,2,2,33,1,3,0,0,0,2,63556,11171,111511,76237,105168,101618,5761,2404,5648,36265,49741,39533
11797,50000,1,2,2,54,-2,1,-2,-1,1,-1,15439,20475,53603,34875,44822,66522,4229,4802,2402,10266,17371,5978
11798,250000,2,3,1,34,-1,0,0,-1,0,-1,200224,301576,225506,98056,243299,157943,64221,130231,92882,34667,57978,7274
11799,200000,1,3,1,23,0,0,1,0,0,3,223362,16673,57448,201333,7853,121240,28414,7971,1720,18355,1163,55624
11800,800000,2,3,2,40,-2,1,0,-1,-1,0,672561,294438,384768,350959,330326,358295,195809,67765,152864,126891,100832,134567
11801,30000,2,2,1,40,0,0,0,-1,0,1,24077,20695,31982,23658,22818,28406,3239,3383,15126,11184,11060,8133
11802,360000,2,3,2,48,1,-1,2,-1,0,6,415453,315404,-1577,255537,47426,283997,128337,91962,0,31451,23171,78945
11803,50000,1,2,1,37,2,0,0,0,-1,0,18781,24561,37923,10525,16954,42126,103,7354,17671,3727,2523,8283
11804,250000,2,2,1,24,-1,0,0,-1,-2,0,194434,210607,214355,125221,182518,166436,35969,96845,56768,49536,53515,46943
11805,1000000,2,2,2,23,0,-1,-1,1,3,-1,994430,910861,541868,389262,456398,225132,443714,9705,170355,194480,96676,69471
11806,50000,1,2,2,31,0,2,0,0,1,-1,25255,43541,48979,7634,16383,20805,5299,18261,1475,155,4067,3406
11807,250000,2,2,2,46,-1,0,2,-2,0,2,71482,71743,172604,303624,256747,123931,15593,29381,4642,58420,14000,22855
11808,250000,1,2,2,27,-1,-1,-1,7,6,0,188994,223375,137395,271107,240481,153185,80512,91754,902,74100,70687,44134
11809,80000,1,2,1,38,-1,-1,0,0,-1,7,60493,62336,65928,35302,54091,18550,22039,17050,20430,3607,16501,5612
11810,500000,2,3,2,29,1,0,-1,3,-1,0,407321,201739,341647,431284,564217,267946,70806,91874,155805,64576,210652,79691
11811,20000,2,3,1,38,1,4,0,1,-2,-1,20636,-3111,25316,17063,16090,20349,10039,0,1745,6236,3160,8471
11812,50000,2,2,2,48,4,0,0,2,0,0,8065,7282,43066,42169,53164,23265,3119,1905,2987,7544,14452,3430
11813,80000,2,3,2,37,-1,-1,-1,0,-1,-1,167,41081,86871,7983,7625,54723,27,13572,29562,919,1946,26123
11814,30000,1,3,1,29,0,1,0,1,3,2,39321,-4048,31109,21651,17247,1867,1870,0,3231,9386,2513,320
11815,50000,1,3,1,38,3,-1,0,-1,-2,-1,9158,30391,47334,43769,25234,2329,4370,10144,22102,8040,4002,1020
11816,250000,2,2,2,54,0,-1,-1,-1,-1,2,123534,148947,227151,249658,49866,20479,57947,29339,48866,116652,24521,3519
11817,50000,1,2,1,31,-1,0,0,0,0,0,50595,9570,15404,6532,16723,37593,21290,3161,5730,802,7255,13381
11818,120000,2,3,3,38,3,0,0,0,0,0,34394,110691,37733,103137,12940,14613,14257,44623,12146,8045,80,5043
11819,30000,2,3,1,43,0,0,1,-1,0,-1,12074,25775,32506,17577,34033,25554,5871,3299,14366,4112,3384,7115
11820,150000,2,5,1,43,1,-1,-1,-1,1,3,84153,146191,162261,7819,451,100719,15127,33120,81119,2119,16,490
11821,200000,2,3,2,41,0,-1,-1,0,-1,3,73873,120059,200243,189893,174709,128265,18312,15398,38724,67550,17174,14270
11822,50000,2,3,1,38,-1,-2,-1,-1,0,-1,54769,-2299,20122,30043,15911,62904,21780,0,9848,8571,5913,31149
11823,30000,1,3,2,48,-1,-1,-2,0,-1,-1,18008,30195,19801,12737,1291,18350,5553,2785,3234,4505,183,3194
11824,200000,2,2,1,45,-1,0,0,3,2,0,11903,196121,53171,188879,163794,53118,3975,29517,2792,31798,25937,3460
11825,200000,1,2,1,30,0,-1,-1,1,1,1,41623,195133,243946,58503,132290,219057,4427,46041,99367,8428,57534,96190
11826,120000,2,2,1,39,1,3,0,1,0,3,106329,118383,81078,67183,29354,93985,4168,11179,17224,24255,5070,30210
11827,360000,2,3,1,38,0,1,0,0,1,0,369326,407190,353944,119077,107866,371474,88050,36211,48609,17937,40992,102709
11828,800000,2,3,2,31,0,5,-1,2,0,-1,790166,705891,155092,757513,618483,824540,164263,168586,43733,68905,167776,395772
11829,250000,2,6,1,21,0,1,-1,5,0,0,245804,77894,182521,213785,217240,121373,20620,36935,46234,104130,78022,48024
11830,800000,1,1,1,42,-2,0,0,1,0,-1,780215,582666,324102,672265,358914,715548,353398,51763,47292,148437,78370,17440
11831,30000,2,3,2,30,2,0,1,0,0,0,16598,43210,19282,13189,-5914,235,8191,13809,349,4997,0,99
11832,50000,2,1,2,32,4,0,0,1,-1,-2,51260,35339,39163,35766,9237,7665,22747,16318,17701,1295,333,3782
11833,1000000,1,3,1,37,0,0,0,0,0,0,79432,928234,220970,609059,664464,509239,15044,56744,11398,224929,227930,240664
11834,100000,2,2,1,26,0,-1,0,0,0,0,73335,14879,90520,24618,7929,65272,3905,5005,9115,6493,479,10822
11835,150000,2,3,1,39,0,0,0,-1,-2,-1,116814,51068,144112,131259,162427,78666,49705,16480,45150,34148,7378,21049
11836,500000,1,2,1,47,-1,1,0,0,0,-1,116074,40687,180217,548051,223751,376880,41390,2101,88639,262022,75683,22829
11837,200000,2,2,2,37,-1,0,-1,2,0,2,148502,166967,145269,225869,194210,239881,21552,55611,31811,60044,9547,88759
11838,360000,2,3,1,45,-1,2,0,4,1,0,408324,265747,287809,202677,2574,103658,5168,68276,525,15012,1049,35057
11839,200000,2,3,1,29,-1,0,0,-1,-1,-1,126693,98677,31616,36285,204705,175881,6071,1667,2051,2450,81224,6160
11840,300000,1,3,2,39,-1,0,4,-1,0,1,182939,187216,267986,126256,61514,536,7959,26088,70219,4859,7184,54
11841,120000,2,3,2,34,2,2,2,-1,-1,1,3828,130193,53306,-2336,15172,40851,576,45273,9955,0,918,8693
11842,500000,2,3,1,21,-1,-1,-1,2,-1,2,250868,471600,586076,396497,73112,483622,76097,2754,192121,196133,3671,144723
11843,30000,1,3,2,45,-1,1,-1,0,1,3,7047,4412,27126,33986,5059,2873,3048,1942,11685,10335,2457,274
11844,300000,2,2,1,34,-1,0,-1,-1,0,-1,153773,293047,223794,261611,324961,248117,32523,108243,84970,83178,56870,76595
11845,50000,1,2,1,38,-1,0,-1,0,2,2,13441,26098,57932,46871,41348,36696,2317,3133,7014,14515,9221,5551
11846,200000,2,3,1,33,-1,3,-1,3,-1,0,22803,217030,28753,132499,20636,135218,6094,107745,3752,62219,5328,25016
11847,250000,2,2,1,32,0,-1,-1,2,1,1,21270,97711,133780,95647,99882,9955,932,10297,44138,34504,44744,1611
11848,200000,2,2,2,32,0,0,3,0,0,2,58418,59433,29214,31033,132935,228792,25846,13709,4982,198,25674,92704
11849,100000,2,1,1,31,-1,0,-1,0,-1,1,20591,51090,98394,91136,60170,61123,9848,18879,8250,19270,17068,1299
11850,500000,2,1,1,32,-2,0,0,2,-1,1,274538,474057,148270,495745,264392,385005,47642,205920,25092,24198,102927,104213
11851,50000,2,1,2,29,4,-1,-1,3,0,-1,53877,27386,55264,59440,17735,44647,8858,3430,12307,2097,5312,20174
11852,250000,2,2,2,29,0,0,0,2,1,-1,35908,92975,115258,143517,214622,113350,6081,32152,24227,36391,94911,33751
11853,50000,2,2,1,24,-1,7,1,0,0,-1,16493,589,22566,33043,53521,-3590,1082,7,18,14046,10613,0
11854,200000,2,2,2,59,4,2,-1,3,0,1,128490,118713,93998,52744,-1149,170751,28055,22180,20086,23855,0,57050
11855,50000,2,3,1,29,0,4,1,4,2,-1,24038,34009,40509,42067,53141,26942,12015,4178,17976,3578,9416,2111
11856,20000,2,2,1,37,2,1,-1,1,1,0,-2851,23067,-2139,16690,20654,12536,0,2851,0,3591,7162,930
11857,250000,1,3,1,23,0,-1,-1,0,1,2,20590,21946,176173,158746,272488,-1177,6568,885,58270,49820,79909,0
11858,300000,2,2,2,34,-1,-1,0,1,0,-1,273715,326273,194966,341045,320155,328307,27122,27245,5856,22773,143028,56690
11859,50000,1,3,1,26,0,2,1,1,-1,3,7295,6411,-1251,35121,23975,63328,391,3190,0,9268,3737,20326
11860,300000,2,3,1,28,0,0,0,0,-2,-1,259262,125686,161650,128525,22352,361091,64941,49658,55732,19301,10185,29276
11861,80000,2,3,1,28,-1,0,-2,1,0,0,66607,92063,78057,91474,55072,71620,27772,24781,14324,42225,24245,9562
11862,150000,2,2,1,37,-2,-2,0,-1,-1,-1,107544,53489,122736,146277,105244,80962,11163,16509,31580,10703,668,2397
11863,200000,1,6,2,28,5,0,0,-1,-2,-1,23909,140312,221928,179648,22832,183355,7776,38579,22491,16668,6603,31763
11864,360000,2,2,3,49,-1,2,0,0,0,0,331735,102973,426409,143204,323379,228883,131244,25161,16383,26581,15747,114074
11865,150000,1,3,2,36,1,0,-1,0,1,0,16666,40092,44384,144851,99168,50690,2135,17689,20316,20667,36324,11587
11866,300000,1,2,2,21,-1,3,0,-1,1,-2,127453,62547,319575,105050,177175,15147,19656,8903,142149,34482,86119,4189
11867,100000,2,1,2,38,0,-1,3,0,-1,-1,107103,116790,125608,5612,56433,46790,4410,31616,27989,1192,2064,13656
11868,200000,2,3,3,51,-1,1,4,-2,-2,-1,33685,156654,121137,124377,115520,20205,2231,48878,7557,59541,7893,2480
11869,50000,2,3,2,37,-1,1,1,4,1,0,53171,29038,55607,11432,35611,21496,23502,1692,27635,1207,5123,4155
11870,200000,1,1,2,39,0,-1,-2,-1,0,-1,72148,218829,36096,38325,167418,28846,2663,33147,11666,4696,72244,13636
11871,500000,1,2,1,32,-1,-1,3,0,0,0,15916,42372,77337,259638,330967,410847,4791,9470,7771,56312,55731,115207
11872,100000,2,3,2,40,1,0,-1,4,0,0,31683,101147,4924,111413,104755,3994,8772,42625,1485,49063,47791,277
11873,200000,2,3,1,43,0,-1,-1,0,-1,-1,40976,106138,16642,230883,169226,44284,16530,21079,5567,6462,19139,5980
11874,150000,1,3,1,37,-1,-1,0,-1,0,-2,57822,39101,62496,66807,116529,40243,4155,5779,22905,20357,30382,2150
11875,10000,2,3,3,46,-1,-1,-1,-1,0,0,-297,7024,236,8830,3614,-8187,0,1642,69,1556,506,0
11876,360000,2,3,3,46,-1,2,2,2,0,-1,159671,398919,20938,63776,241326,332276,47875,186291,872,23227,18351,116572
11877,300000,2,4,1,39,-2,-1,-1,-1,0,0,167608,172908,164974,112520,345334,187293,13704,6020,21585,50974,139494,21578
11878,100000,2,2,1,27,0,-1,-1,0,0,0,60085,38296,87085,97751,10356,30192,437,18655,32619,26139,2031,13374
11879,30000,2,3,2,30,-1,1,1,2,2,-1,19470,5938,20362,4029,17418,38028,9637,2272,6864,1355,2160,18033
11880,80000,2,3,2,37,-1,-1,0,0,1,0,47728,36100,74013,35230,65375,12947,21249,10509,25823,7224,25004,5384
11881,150000,1,2,1,33,-1,-1,-1,-1,1,-2,95339,65516,123148,11852,-2443,148077,5624,7087,31509,3616,0,13866
11882,50000,2,3,2,27,0,-2,0,1,4,0,-599,37274,45585,8852,38342,35691,0,17821,13984,3807,5481,15771
11883,300000,2,2,1,42,2,0,-1,0,0,0,162002,332275,87121,157569,133392,22996,55302,92051,25974,6320,3824,5114
11884,80000,1,2,1,30,0,0,0,-1,0,0,94222,30414,9534,14229,92187,58653,11098,3341,3892,1474,24208,28735
11885,50000,2,2,1,25,1,-1,2,0,0,0,50404,2677,38920,22430,44633,22550,21809,336,2688,10936,12076,5182
11886,50000,1,1,2,39,-1,2,2,-1,-1,0,29074,24693,62626,40580,4535,59167,4553,2836,15605,12597,1121,14124
11887,250000,1,3,2,29,-1,0,0,0,2,1,37754,23715,230455,172261,97756,154496,17762,6060,83989,75787,48474,30972
11888,150000,2,2,2,26,0,0,1,6,-1,-1,170012,126131,71386,16226,158933,71590,57995,46631,14716,6743,62707,24126
11889,200000,1,2,1,35,0,0,0,-1,-1,-1,108391,47653,128331,121897,112589,165514,25865,2808,25062,50519,47881,70228
11890,80000,1,2,2,60,0,4,0,-1,1,1,59145,47861,46456,30440,26836,5938,25699,8954,2250,13337,11794,1253
11891,100000,2,3,1,30,-2,0,0,-1,0,0,10467,17024,80687,115456,13530,87175,215,3438,17269,18460,2805,34505
11892,360000,1,2,1,34,1,-1,1,-1,-1,0,419215,172718,377937,399884,189521,233219,23532,31918,154069,171289,58542,52598
11893,80000,2,3,2,31,-1,-1,0,-1,2,5,33219,58182,82022,68471,10257,53117,8419,5845,30838,17788,172,6004
11894,360000,1,2,1,35,0,-1,1,-1,0,0,36116,12998,215316,112385,385405,383037,1629,788,100412,20199,135665,124214
11895,800000,2,1,2,22,1,0,0,-1,0,-1,163491,31691,288683,393591,194638,432359,9363,14759,141832,37923,70038,19715
11896,10000,2,3,2,32,-1,2,-1,-1,1,0,-1891,7013,14681,3334,19409,-3089,0,2602,292,1429,2371,0
11897,120000,1,2,1,44,1,0,0,-1,-1,-1,31399,146976,60742,23494,65174,133024,11875,17981,19504,1279,1123,46377
11898,200000,1,3,2,23,2,0,0,2,-1,-1,219957,116411,50066,219851,239791,205446,89245,39522,19658,59325,35055,12289
11899,10000,1,3,2,48,0,0,6,0,1,0,8007,646,16085,13440,341,2752,3215,49,6262,4448,48,13
11900,80000,1,2,2,21,0,0,-1,0,0,0,22639,12700,37438,44294,1297,13163,9540,940,1689,6607,346,5168
11901,20000,2,3,1,43,0,1,0,-1,0,-1,21062,6825,8809,14228,8163,12609,9233,1246,1123,281,370,3394
11902,200000,1,1,1,43,2,0,-1,1,-1,-1,24500,140228,210258,137741,151294,32593,4768,46573,16374,6859,36727,4416
11903,120000,2,2,2,44,0,1,-1,2,1,-1,72259,32332,58784,119098,121583,30501,25841,14649,14722,28346,38457,8508
11904,50000,1,2,1,36,-1,-1,0,0,0,-1,21323,3220,-2736,53880,21505,13065,10486,11,0,17794,8232,5577
11905,250000,1,2,2,37,0,1,-1,0,-1,-1,215394,295403,64257,94271,234130,272432,68481,82478,309,14794,8103,90709
11906,150000,2,2,1,41,2,-1,0,1,2,1,172561,105416,109399,113115,84671,35288,63953,12726,1309,30104,26946,5117
11907,80000,1,2,2,22,-1,0,0,-1,3,-1,4302,67995,23608,81927,98982,69034,1206,22563,6781,9799,39838,33182
11908,500000,2,3,1,40,-1,-2,-1,0,0,0,121530,124902,573344,360823,67945,308371,58750,26966,7515,25699,24384,42698
11909,800000,2,2,2,27,1,-1,0,-1,0,-2,745747,244733,858209,250147,291288,461912,184079,28277,407287,102415,139846,795
11910,50000,1,2,1,35,0,2,0,0,-1,-1,19369,6808,66388,40350,522,40099,2782,2313,10661,14703,165,11577
11911,800000,2,2,2,47,-1,-1,0,0,-1,-2,261482,291462,880929,765774,901938,382406,15743,36356,347418,175872,374285,173603
11912,150000,2,3,1,40,-2,-1,2,0,0,0,178166,78796,9521,41087,160468,92827,4269,2092,4662,17502,74067,30469
11913,360000,1,3,3,27,1,5,0,-1,0,0,217226,142682,136124,59649,90430,33056,80181,24148,55046,28981,600,7151
11914,80000,2,2,1,49,-2,-1,0,0,0,1,92126,66804,69266,26623,92563,54066,10391,21182,33701,13000,2821,23467
11915,20000,2,1,2,23,0,2,2,0,0,-1,26117,11565,27797,12019,18002,18546,498,4953,10187,5758,8614,8909
11916,10000,1,2,2,27,0,-1,-1,-1,0,0,7404,2826,11294,4882,6469,4452,2519,267,982,2388,1227,1165
11917,100000,2,2,1,43,2,1,-2,1,1,-2,3765,91110,34737,19841,62811,60741,1015,33066,2610,9171,24578,29725
11918,10000,2,3,1,28,0,-2,-1,-1,0,3,9739,8246,12690,14762,2267,2198,2209,3378,6188,6186,885,1067
11919,100000,1,2,1,41,-1,0,-1,0,1,-1,81248,67934,119251,60941,17599,38868,37957,1916,4925,15322,8272,13346
11920,250000,1,2,1,41,-1,-1,0,-1,-1,0,256296,273623,16991,205718,139207,67069,72674,99957,1884,73043,12033,8898
11921,200000,2,2,2,36,-1,-1,2,0,0,-2,47670,213165,157218,17406,95913,17324,23033,38411,68892,7108,33598,6030
11922,250000,1,3,1,40,-1,-1,0,0,1,0,280808,292988,17946,157909,93849,264473,55468,141607,5515,42889,40392,57458
11923,150000,2,3,2,30,-1,0,-1,0,-1,1,9175,4771,99437,124991,178981,85953,4004,1179,15079,3963,2003,41460
11924,500000,1,3,2,28,5,2,-2,-1,0,1,298705,322601,344961,82744,521624,490917,109346,153808,80206,7275,150393,154652
