ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,DEFAULT_PAYMENT_NEXT_MONTH
8355,50000,1,3,2,37,0,0,-1,-2,3,-2,-81,45283,21194,9433,49612,44095,0,16313,325,3142,13207,2207,0
8356,80000,2,2,1,21,-1,2,1,0,-1,2,47274,58253,21697,21386,47681,2354,11188,20932,1471,9157,12437,1046,0
8357,80000,1,2,2,27,0,-1,2,-1,0,2,93500,89582,81884,88436,46803,36486,39832,26142,18401,19955,16737,7707,0
8358,150000,2,2,1,27,-1,0,-1,0,-1,-1,132851,22668,41086,73094,85572,111256,13614,482,13671,175,19051,10824,0
8359,20000,1,2,1,35,1,-1,0,2,2,2,1310,4172,16676,4224,18353,17208,285,521,4654,1149,2750,983,1
8360,50000,1,5,1,48,-1,1,0,0,0,-1,45150,5430,13668,15362,6653,8911,10288,2637,6801,3887,655,49,0
8361,300000,1,3,1,44,2,0,0,-1,-1,-2,21447,290086,278684,321650,301616,227533,8953,81170,139279,47808,73389,44697,0
8362,30000,2,3,1,31,2,0,-1,0,1,-1,16004,13936,13965,19431,3787,28675,5811,1773,4975,8389,465,617,1
8363,50000,1,5,1,27,4,2,-1,0,2,0,14468,51185,21417,22815,71139,20954,3206,9165,9815,5439,32147,9325,0
8364,120000,1,2,2,21,2,0,2,1,-1,-1,79379,139319,96226,77690,73627,34381,18470,2220,45609,31153,34487,1818,0
8365,120000,1,1,1,31,4,4,-2,-1,0,0,13275,41086,19699,135925,33364,98694,1919,10582,8092,9538,15671,1557,0
8366,250000,1,3,1,26,2,0,-1,0,0,-1,264587,142411,58187,19357,76606,222404,121999,49850,21980,2278,33296,51348,1
8367,100000,2,2,2,34,-1,0,-1,-1,2,-1,88483,60160,49920,66987,104433,27285,3514,3766,14864,7235,13236,2768,0
8368,250000,1,2,1,35,0,0,-1,0,4,0,122314,164192,93962,182894,132790,19634,59798,46556,20885,67410,235,2991,0
8369,200000,1,1,2,30,-1,0,0,0,-1,2,219720,101511,80590,27196,22332,240543,65433,15380,26328,5170,8415,4005,0
8370,30000,2,2,1,30,0,0,0,-2,0,0,5950,24563,556,28628,11027,5524,70,6215,1,3108,4215,1560,0
8371,50000,2,2,1,28,0,-1,0,0,0,-1,52797,-8407,27548,45758,30647,27138,21948,0,4266,20750,13423,12658,0
8372,100000,2,2,2,30,2,1,0,1,2,2,22512,61798,22598,92575,60776,47430,7754,18389,3279,33277,15818,20920,1
8373,100000,2,2,1,47,4,0,1,-2,1,-1,89733,70938,118984,13645,121002,38513,39917,32219,9322,5400,59051,7022,1
8374,250000,2,2,2,39,-1,0,-1,0,-1,0,45007,9190,48124,195172,163417,248585,1619,2533,19268,41207,16311,82090,0
8375,150000,1,2,1,39,0,-1,-1,0,0,0,27720,21769,177263,105286,81637,155545,12690,4943,46571,8200,23856,63912,1
8376,100000,2,2,2,44,0,-1,-1,8,-1,0,100773,38153,88708,28297,101768,79939,16766,4025,43555,2876,1046,5873,1
8377,50000,2,5,2,43,0,-1,1,-1,-1,0,23671,18357,24331,557,53626,2659,5690,2697,6238,172,20868,822,0
8378,50000,2,4,1,47,0,0,0,1,0,-1,16834,61113,36326,52587,27495,-2348,6293,23937,9722,2387,13579,0,0
8379,150000,2,3,2,40,2,-2,-1,-1,0,4,116719,-4575,104768,151293,47348,65743,10642,0,29610,14858,18862,15460,1
8380,100000,2,6,2,36,2,2,-1,4,-1,-1,101639,103200,5003,83749,19475,80855,5331,34853,1890,37882,4407,15807,1
8381,120000,1,6,2,29,-1,2,2,-1,0,2,54865,6409,117154,43034,3826,100232,12169,127,40135,9356,826,26964,1
8382,50000,1,2,2,27,-1,0,-1,-1,0,-1,13957,43339,49696,25915,18074,53092,913,20407,18706,7899,6102,67,0
8383,200000,2,2,1,42,1,-1,-1,-1,-1,-1,68853,106422,224441,145990,76505,167506,17220,21323,93043,13626,4322,27599,0
8384,300000,2,5,2,34,0,-1,0,-2,-1,1,242968,238500,26403,25987,128072,295848,1113,15661,9511,10421,44644,108849,1
8385,50000,1,3,1,22,0,0,2,-1,2,2,44981,8192,36513,23400,39311,50715,14016,3567,4708,1986,16661,9582,1
8386,120000,2,2,1,21,6,-1,0,0,2,0,135540,119098,132116,70430,90833,18235,46005,55729,1997,15502,13945,2531,1
8387,800000,2,3,1,54,-1,0,1,3,-1,-1,23198,470708,446559,364716,376551,249268,5078,90579,218769,6541,33185,78559,1
8388,80000,1,2,2,26,0,2,0,0,0,-1,18967,3555,16226,50959,16388,94641,3650,349,2284,559,5169,41032,0
8389,150000,2,2,1,28,4,0,0,0,2,0,111061,148465,39347,54858,35270,25816,54186,10971,11299,22977,37,4056,1
8390,30000,2,2,1,46,0,0,0,0,0,5,15000,29635,25756,9945,25050,-4672,4246,12869,1440,1648,11554,0,1
8391,200000,1,2,1,24,0,2,2,-2,-1,0,106690,176227,77867,195568,142782,121327,50355,20478,8927,5259,9072,7880,0
8392,30000,2,1,1,39,-1,-1,-1,-1,0,-1,22761,11016,26561,14977,32096,-2493,2561,634,7634,2822,5192,0,0
8393,500000,1,3,1,51,-1,1,1,7,-1,-1,51503,9813,26755,118346,221784,521871,19017,2071,5894,40241,70662,158147,0
8394,200000,2,2,1,54,-1,1,0,-2,0,2,154673,215285,123785,48425,20438,15910,46093,104779,46470,5744,9399,334,1
8395,250000,1,1,1,30,0,2,1,0,1,-1,243512,189038,263672,173268,98057,221786,116358,22343,129194,50559,41242,53478,0
8396,200000,2,1,1,34,0,2,0,1,0,0,33817,223404,238625,122228,23163,174606,1011,104110,1937,55422,7066,18099,0
8397,150000,1,3,2,31,2,0,0,-1,1,1,113117,43643,48340,91783,37228,140196,44814,19068,22810,31465,9889,56729,0
8398,100000,1,6,2,34,-1,0,-2,7,-1,2,103258,80866,108505,73757,25413,1724,32402,31839,24253,32567,780,467,1
8399,300000,2,2,1,46,-1,-1,1,0,0,-1,74596,332187,39933,41088,301691,76920,32385,153500,17674,16405,114059,17683,0
8400,500000,1,1,2,22,-1,0,2,2,0,1,81858,597408,173993,269768,309957,528927,31462,94344,58650,48512,9682,154849,1
8401,120000,2,2,1,40,0,-1,0,0,4,2,12348,47465,107907,97043,104004,42818,496,18803,35906,25938,10436,3030,1
8402,500000,2,3,2,33,4,0,-1,-1,-2,1,441828,395470,466952,102832,104693,303900,178756,58853,152983,19031,38561,67415,1
8403,150000,2,2,1,47,2,0,0,0,-1,0,71147,76432,164495,60873,70205,160336,11974,30142,11722,2425,11827,45055,0
8404,150000,2,2,2,46,0,0,-1,3,1,0,88149,171065,38096,56738,141029,110369,39406,5726,1509,1341,6923,22367,0
8405,120000,1,2,2,31,-2,0,-2,-1,-1,1,23327,58542,133716,99491,52483,113539,6606,24174,33270,14160,15592,47891,1
8406,50000,1,2,2,34,-1,-1,-1,2,-1,0,-1890,15573,36812,946,40405,33742,0,7349,5519,237,3448,2017,0
8407,10000,2,4,2,43,2,0,0,0,2,0,15196,6286,5610,12081,6195,-2188,2191,633,1221,703,2394,0,1
8408,50000,2,1,2,43,0,-1,1,-1,0,0,22052,16438,29869,38320,38828,14014,10721,1647,532,13317,17308,6864,1
8409,120000,1,2,1,21,-1,-1,-1,-1,0,0,122570,44910,124403,38217,99652,127276,45442,16724,30546,7770,47778,55086,1
8410,100000,2,3,2,43,0,-1,3,-1,0,0,99510,18848,28400,87823,51776,69408,38197,255,2084,8040,16972,34227,0
8411,100000,2,3,1,49,-1,0,0,1,-1,0,103623,6474,51330,83220,126757,10917,45485,340,13252,40741,36420,5225,1
8412,1000000,2,2,1,37,0,0,2,-1,0,5,1032216,14114,118997,468900,522403,185447,256499,2684,39530,226360,524,45307,0
8413,80000,2,5,2,43,2,-1,-1,0,0,-1,90892,31442,32727,19379,62160,10009,6809,503,11774,6478,19945,4333,1
8414,120000,2,3,2,46,-2,2,0,0,0,7,72114,46893,84147,130692,70197,60960,24120,14449,34014,63975,7032,20825,1
8415,30000,2,2,1,36,0,0,0,0,-1,-1,3733,4047,17904,21854,262,32167,1008,1737,3305,9249,26,1774,0
8416,20000,2,2,2,42,-1,0,0,3,0,0,13802,4059,18909,12748,8600,27049,6591,47,4589,4991,1511,9648,1
8417,250000,1,2,2,35,6,0,3,1,0,3,63581,283407,64342,38448,144142,246010,1394,43210,12409,12955,2128,79899,1
8418,150000,2,2,1,34,-1,1,1,0,0,-1,31362,62526,18224,39273,78031,164527,14682,18748,5228,1691,11911,1649,1
8419,250000,2,2,1,29,0,-1,1,1,-1,6,148704,235797,297395,162084,84870,220558,48657,37418,11440,12572,25336,53724,1
8420,30000,2,3,2,36,-1,0,-1,0,-1,2,24953,4346,6140,16728,27218,30217,10553,435,1406,3864,2551,4847,1
8421,150000,2,3,2,51,2,-2,-1,2,0,2,82064,171101,130671,123057,30057,181594,35413,45951,17804,16127,4798,54104,0
8422,50000,1,2,1,26,-1,-2,-1,0,0,0,47257,18047,18265,58593,41826,43598,21346,287,2149,28348,7155,2807,1
8423,50000,2,2,1,40,0,3,1,1,-1,-1,38503,18304,11066,38958,53356,15835,2859,7517,3531,5721,9944,2044,0
8424,10000,2,2,1,37,-1,0,-1,-1,1,-1,10553,4450,1768,383,7809,-6296,3779,258,228,90,3787,0,1
8425,30000,1,3,1,48,1,-1,4,-2,-1,-1,14852,1366,24602,-3226,6797,14699,5900,153,5939,0,2837,2427,0
8426,80000,1,3,1,49,-1,1,-1,3,0,0,30293,86590,87861,92265,29899,24080,811,2504,5167,3465,449,5600,1
8427,30000,2,2,2,26,-1,5,-1,-1,3,0,9834,11759,4169,11471,28656,-89,3200,2721,799,3971,1060,0,1
8428,1000000,1,3,2,29,0,-2,2,-1,0,-1,600432,83278,817203,588733,532401,735804,148290,28233,391623,94364,18049,105012,0
8429,80000,1,2,2,30,1,-2,1,-1,-1,0,7483,35129,62254,13623,31607,55957,22,12079,11499,3469,7280,24421,0
8430,30000,1,3,1,30,0,2,0,0,-1,0,7769,8878,3134,13987,30829,-857,728,4438,364,5483,13405,0,1
8431,50000,2,2,1,31,-1,0,2,-2,0,2,12176,42298,16390,21682,14405,4745,6052,15499,5653,1421,3538,357,1
8432,150000,2,2,2,38,0,2,3,0,0,-1,137029,36694,100409,165969,29165,176707,44340,6067,44313,2512,3794,79205,0
8433,20000,1,2,2,27,0,0,2,0,-1,1,-1836,2541,17843,19401,13170,14301,0,877,4958,9125,3674,4621,0
8434,300000,2,3,1,28,0,0,2,-1,0,1,123362,99952,126901,92080,165258,293511,24935,17562,50941,8517,42878,78339,1
8435,800000,2,3,2,27,-1,-1,-1,-1,-1,0,885689,861040,412878,667403,127282,187198,180107,252151,141501,81808,57946,24682,1
8436,50000,1,5,2,39,3,-1,0,-1,0,-1,891,42527,44501,20387,16726,17737,73,20447,10782,905,2425,5906,1
8437,120000,1,2,2,34,-1,1,1,-1,2,-1,118716,81138,-2410,15212,48649,17014,4915,19452,0,6769,18907,2747,0
8438,20000,2,2,2,32,-1,-1,0,0,1,1,7748,1504,18116,18990,14638,18762,2181,431,5385,4038,1973,5342,1
8439,200000,2,2,2,27,-1,0,0,-1,-1,0,13081,75295,66114,95368,231194,76472,3096,36713,4772,21852,108245,22106,0
8440,100000,2,3,1,21,3,-1,2,0,0,0,115566,59838,105984,3339,112941,89230,57656,4637,8612,1160,5793,24643,1
8441,80000,2,3,2,49,1,0,-1,4,0,2,48261,53524,81857,22411,64070,10358,7269,26201,35127,10472,14975,2711,0
8442,50000,1,3,1,32,1,-1,0,2,-2,-1,30258,8903,5830,43724,13538,13603,5852,3618,2902,6845,27,5937,1
8443,200000,2,3,1,59,-2,0,0,1,3,-1,166959,156910,106011,54666,132529,183638,64813,35672,50384,10955,51364,24351,1
8444,100000,1,3,1,41,0,0,-1,3,0,0,49174,21382,52604,71592,53673,12630,1294,5147,24122,30470,12899,5196,0
8445,50000,2,4,1,51,-1,0,-1,0,3,-1,56429,20193,25153,35123,4906,40602,25164,900,11390,10955,852,2921,1
8446,200000,1,2,3,43,4,0,1,1,0,3,139824,84241,22579,164616,81848,150107,19346,13810,11266,61413,35473,8549,1
8447,150000,1,3,1,36,0,-1,2,1,0,-1,58468,59847,92858,8841,64479,124261,24988,24630,22256,2115,12702,27230,0
8448,300000,2,4,2,29,0,-1,0,4,0,2,230840,136634,188346,170949,54634,213135,105181,23995,62826,7313,26780,91908,0
8449,30000,1,2,1,26,-1,1,0,0,2,0,9641,19808,23674,16464,9976,21276,1116,1197,7441,5592,3551,1603,1
8450,250000,2,3,1,45,0,1,1,-1,-1,-1,141624,72411,256422,159711,137226,260386,44017,24796,101214,1795,36058,119100,0
8451,200000,1,2,2,37,0,0,7,-1,3,0,79763,50939,23317,35622,-69,185773,5052,15473,1347,6314,0,18266,1
8452,30000,2,2,1,40,0,-1,-1,-1,0,0,3275,13540,16749,7726,25756,35164,1529,5572,7590,295,1437,9734,1
8453,200000,2,3,2,42,0,0,0,1,-1,-1,155877,165896,47461,198791,28460,62015,27444,23584,4005,74046,13123,2811,0
8454,100000,1,2,1,38,0,0,0,0,0,0,28846,31818,48713,49952,96017,92004,9189,11871,13691,18792,14427,45853,0
8455,500000,2,2,2,30,0,0,0,-1,0,-1,21451,13118,383069,30001,312483,541956,7111,197,113118,3803,90830,264516,0
8456,30000,1,3,1,44,2,-1,-2,2,1,-1,27310,13818,15133,44119,37109,21522,8169,2735,7369,15243,5535,3069,1
8457,200000,1,1,2,33,-1,1,3,5,-1,0,204759,109299,212114,172488,71003,56105,86918,37866,69554,23340,11885,11218,1
8458,100000,2,1,1,35,-1,-1,-1,1,-2,0,115382,112790,116291,116444,96300,114480,10487,30438,53384,49722,13239,25521,0
8459,500000,2,3,2,41,0,0,-1,-1,2,-2,426450,371809,152511,14078,557611,462867,40887,126950,26116,3654,35624,208519,1
8460,80000,2,2,2,34,-1,-1,-1,0,1,3,89077,11425,19791,35663,31992,22346,16116,1700,9541,5532,3977,5177,1
8461,800000,1,2,1,21,-1,2,0,3,0,0,304078,428979,172808,488682,33911,919681,24797,48687,18878,3909,5525,383614,1
8462,360000,2,2,1,44,-1,0,0,-1,-1,-1,70343,332032,174496,177201,370133,203429,5039,146460,49857,73252,149441,16907,0
8463,80000,2,1,2,46,0,-1,-1,0,0,0,75784,86347,13004,30034,13611,59869,4609,9083,1620,6958,6702,22832,1
8464,300000,1,1,2,21,-1,2,-1,-1,-1,1,119958,219583,26444,25732,184762,152895,16101,69596,2752,6890,76191,44056,1
8465,1000000,1,3,1,25,0,0,-1,2,-1,0,331080,1072565,290784,235405,683733,803242,122933,96507,85248,77819,89177,217340,1
8466,50000,2,2,2,53,3,0,0,2,0,1,40012,33483,16347,39778,44507,36334,2150,11075,7963,17809,21973,9869,1
8467,100000,2,2,2,37,1,5,2,-1,1,-1,19461,47404,119796,13715,55256,61085,6890,4332,16849,3276,12586,18867,1
8468,150000,1,5,2,35,1,-1,-1,-1,0,-1,107419,91390,4717,49931,128778,-1080,27566,1864,1177,21136,12643,0,0
8469,80000,1,3,2,31,-1,-1,0,-2,0,4,77518,4193,77286,13468,61063,14513,34244,1960,30225,1347,14209,6401,0
8470,10000,1,2,2,25,-1,0,-1,-1,6,-2,6833,-10441,3226,12766,-167,9285,2302,0,704,3924,0,3066,1
8471,50000,2,2,2,33,-1,1,0,1,1,0,31294,34249,30080,53036,20547,849,9510,6306,5376,11278,8365,236,1
8472,80000,2,3,2,43,4,-1,0,-2,-1,-1,59341,20163,42124,39027,61120,80394,22221,5046,1464,18526,11036,33251,1
8473,100000,2,3,1,34,0,1,0,-1,0,0,32255,50419,104040,77274,90994,66190,3090,55,32618,14569,3011,13835,0
8474,50000,2,3,2,40,-2,1,-1,0,0,-2,51623,45747,29739,22331,7274,25857,14323,9725,14287,7077,877,7774,1
8475,360000,2,2,2,50,0,2,2,0,0,-1,406749,169472,82769,221967,29924,334191,28463,4641,18081,108684,11115,86700,0
8476,200000,2,2,2,29,-1,-1,1,5,0,0,104621,161895,109455,127298,176126,149762,12204,61306,52208,36664,83580,49484,1
8477,30000,2,2,1,37,0,0,8,-1,-1,1,35441,14226,786,25136,1628,18294,11518,5892,64,3449,407,603,1
8478,200000,1,3,1,44,-1,-1,0,-1,-1,1,3927,7978,215954,226487,217628,76748,1072,512,45844,10357,86371,29169,0
8479,200000,2,3,2,26,-1,-1,-2,0,-1,-1,51770,198967,91472,85468,101706,188901,4521,14606,23554,41448,1597,44775,0
8480,500000,2,1,2,36,-1,-1,0,-1,-1,-2,30872,477148,2301,505567,462130,147995,5988,142026,773,97767,74703,676,1
8481,10000,1,1,1,51,-1,0,1,-1,1,0,11569,5364,12495,-6461,-5795,-7716,2460,2604,6046,0,0,0,1
8482,50000,2,5,1,31,0,-1,3,0,2,-1,14588,29505,-235,52430,35278,11629,5841,12282,0,4340,6808,435,1
8483,500000,2,2,2,44,0,-1,-2,0,-1,-1,506560,48859,352207,64794,126709,313036,88894,226,53614,26553,48555,106453,0
8484,500000,2,2,2,33,-1,-1,2,-1,2,-1,410740,402695,22546,394626,255072,47073,58192,94546,5504,16957,4748,12756,1
8485,250000,2,3,2,51,0,0,0,0,-1,3,182467,5359,238737,132432,220514,293206,2755,2275,53215,61149,35654,10336,0
8486,250000,2,2,2,21,-1,-1,-1,2,2,2,36481,105107,173543,184106,233738,279816,3808,40125,76489,40341,31041,37668,0
8487,30000,1,2,1,35,0,0,-1,0,-2,0,8189,16636,5951,28430,12046,1743,3976,5191,1029,1255,2729,400,0
8488,120000,1,2,2,21,-1,0,1,0,-1,1,109555,111747,67061,131531,84548,115239,32504,53050,23792,31994,26646,20695,1
8489,50000,2,3,2,28,-1,-1,-1,-1,0,0,11094,16783,49425,16955,13238,5227,3416,6339,23483,6007,2840,2049,0
8490,50000,2,2,2,28,-1,-1,0,0,1,0,42167,31896,30032,14208,2949,56612,19049,6358,8866,441,1044,22778,0
8491,300000,2,4,1,32,0,1,0,-2,0,-1,329801,15593,143092,279937,74454,225660,84145,5859,13922,28450,6087,95920,1
8492,30000,1,2,1,24,3,0,-1,0,1,1,33983,32137,42815,31430,5260,-1071,8305,5596,10109,9051,84,0,1
8493,120000,2,3,2,34,-1,-2,1,1,-1,0,5219,19458,94133,48613,113212,34832,636,3798,38934,6191,45988,11975,0
8494,500000,2,2,2,39,-1,5,-1,-1,-1,-1,523780,2334,174988,145077,16079,499498,30777,3,81472,40966,4913,99681,1
8495,50000,2,2,2,21,-1,0,1,0,2,0,17229,36546,29454,17178,31621,38301,6456,8491,3541,2872,4727,7899,1
8496,800000,2,3,2,29,-1,-1,0,-1,-1,1,420349,59736,707071,934917,327833,871524,158760,12646,126484,25573,129635,401585,0
8497,1000000,2,2,1,57,-1,1,-2,3,0,1,645409,547556,1034838,1192130,285017,483012,116947,228028,63992,342008,102258,191642,0
8498,150000,1,3,2,37,-1,2,1,1,2,4,62373,152462,139641,96387,143326,45443,25694,29305,51518,10955,65368,19969,0
8499,50000,1,2,2,21,2,0,2,-2,-1,0,35789,20093,9268,47534,7996,4424,13448,7427,3115,7388,406,644,1
8500,80000,1,2,2,22,-1,2,-1,4,0,1,77413,56129,48305,87039,25917,8330,37073,6578,23420,40156,10880,3196,0
8501,100000,2,2,2,37,0,-2,0,-1,-1,-2,79659,109251,67538,64376,100553,30109,13602,53882,13412,31884,13672,10955,0
8502,80000,1,3,1,35,-1,3,-1,-1,0,0,14321,70155,12157,84033,38752,85432,315,18918,1904,17485,18468,37120,0
8503,80000,2,2,2,29,-2,-1,1,-2,1,-1,92818,50538,23421,71659,54744,73698,4796,8043,2669,2624,4328,12859,1
8504,800000,2,4,2,54,1,0,5,1,-1,-1,670269,377611,28928,779872,961110,14902,265592,11938,9069,234406,84495,1210,1
8505,50000,2,2,2,58,0,-1,0,2,-1,0,11369,55393,42570,39089,44329,23092,2432,3111,18581,10659,7496,8054,0
8506,250000,2,2,2,32,-1,-2,-1,-1,-1,-1,217825,68651,93519,226263,177502,194564,59568,28751,41756,11767,81429,41162,0
8507,10000,2,2,2,42,-1,2,1,5,1,0,-2225,3104,8334,-2876,4441,5988,0,1251,3949,0,2210,1899,1
8508,150000,2,2,3,43,-1,-1,0,-1,4,1,107643,163384,12485,100404,47599,8598,35101,30276,4957,4271,7250,424,1
8509,360000,1,1,1,44,-1,2,0,0,-1,0,401528,102432,281855,301466,55641,201947,131436,8552,23479,88890,26687,56644,0
8510,80000,2,3,1,29,3,-1,-1,5,-1,0,50877,40280,34632,55212,64439,46597,23566,13573,11879,2381,8922,4627,1
8511,50000,2,2,2,52,0,0,0,-2,-1,0,21841,42543,59695,37901,49620,39047,6024,2329,4976,8398,19602,829,0
8512,200000,2,2,1,34,4,-1,0,0,0,7,231859,107678,205670,65114,129616,235149,32924,43759,5435,16063,40520,45258,1
8513,200000,2,5,1,38,-1,0,-1,0,0,-1,201722,126091,32692,19748,101800,85919,35944,54103,15020,4601,3364,7926,1
8514,200000,2,2,2,35,0,1,-1,-1,0,-1,58990,111328,143229,179801,233865,200050,4465,6789,30304,78355,86305,27660,1
8515,80000,2,2,2,33,-1,0,0,-1,-1,3,4751,41229,64057,93909,28697,67983,900,10965,4286,2114,2718,23550,1
8516,50000,1,2,1,37,1,-1,0,0,2,6,55363,57914,21282,36261,17984,50886,27627,22432,3679,8165,3695,9755,0
8517,500000,2,2,1,24,-2,-1,-1,-2,2,0,27147,478926,84217,8512,437997,320573,6830,17977,11069,1404,161173,77909,0
8518,500000,1,2,1,21,0,-1,-1,2,-1,-2,407958,387166,253970,406831,232272,546693,71963,97492,84586,128839,25482,201294,1
8519,120000,1,2,2,33,-1,1,-1,0,1,1,151798,101787,82717,90389,80280,9686,27306,4441,32004,38705,632,4402,0
8520,300000,1,2,1,27,0,0,2,2,2,0,93547,6357,211149,266216,222384,79117,42476,2185,50951,20025,95277,24881,0
8521,120000,1,3,2,39,0,0,-1,1,0,0,129055,113566,21991,12800,47443,30524,56314,1655,251,1441,7712,5003,0
8522,100000,1,3,2,38,0,-1,2,-2,0,4,50109,58395,72702,46874,61843,7850,14782,21383,34108,12187,11262,2334,0
8523,50000,2,3,1,35,-1,0,0,0,0,-1,14929,59955,63815,13653,64457,61087,2773,9118,3719,107,8318,9401,0
8524,100000,2,2,1,48,0,0,0,2,2,-1,10809,70639,24829,32585,105746,1969,2563,12982,3138,13158,11460,614,0
8525,150000,1,2,2,34,0,-1,2,-1,-1,0,114926,127467,97587,43472,7478,25834,16872,5244,9875,15036,3500,6543,1
8526,20000,2,2,1,21,-1,-1,-1,-1,-1,-2,15068,11141,26555,9262,9655,4143,3664,3570,6210,3346,1996,984,0
8527,100000,1,2,2,32,0,-1,0,0,0,2,73216,21781,104148,-1142,93503,18126,18383,7667,9439,0,24792,136,0
8528,250000,1,1,2,45,3,0,0,0,-2,1,184747,160478,111750,73972,19612,248066,82232,53380,1856,30372,4688,83117,0
8529,200000,2,2,1,21,3,0,5,0,-1,-1,151637,231286,25879,17193,165888,82740,23129,81556,1109,5063,79029,26748,0
8530,200000,2,2,1,34,-1,-1,-2,-1,0,-1,120164,53374,16900,150398,159336,34535,4576,6311,6342,12103,54826,5054,0
8531,360000,1,3,2,40,2,-2,0,-1,-1,-1,83466,411628,408721,73076,198193,170398,33256,133236,169626,4771,29036,59619,0
8532,10000,1,2,1,58,2,-1,5,2,2,2,17319,12478,6816,-8943,2804,5797,4569,4217,2688,0,1342,1590,1
8533,150000,2,5,1,45,-1,-1,-1,-1,-1,-1,166839,147028,49320,18809,493,127229,3444,29451,16077,3750,225,58659,0
8534,250000,1,3,1,36,0,0,4,1,0,-1,922,42881,38117,176937,12269,119296,278,14844,3979,62150,3325,40854,0
8535,150000,2,1,2,39,2,-1,1,-1,-2,0,176133,22070,174018,105678,173212,151500,82535,2928,30151,42761,67837,43034,0
8536,80000,2,2,2,21,0,0,-1,0,0,0,93242,82557,66845,89003,84065,35180,9290,21262,29839,38942,12011,10211,0
8537,30000,1,3,1,25,-1,0,-2,-1,1,-1,12652,18438,26456,21540,5227,14691,5476,5523,7509,4203,1792,5794,1
8538,360000,2,3,2,40,0,2,-1,-1,4,0,181817,222159,366156,109954,315529,309665,71700,96165,88467,5105,148416,2756,1
8539,120000,1,2,1,36,-1,-1,-1,-1,0,2,79316,141780,95152,41299,129291,23186,13846,27236,40585,1178,9402,6840,1
8540,360000,2,2,2,37,-1,-1,0,3,-1,0,364727,68212,205914,29230,243673,307619,159864,385,25727,8263,31716,27440,0
8541,150000,2,2,1,35,1,-1,3,-1,-1,-2,6334,170525,48193,139730,10475,37138,1170,11385,7308,43598,4563,6308,1
8542,200000,2,2,1,34,-2,-1,0,0,-1,0,59183,136130,165469,154809,192613,12754,4464,45877,68092,22456,35825,781,0
8543,300000,2,4,2,35,1,0,0,4,-1,8,240730,55224,333480,89403,259580,331156,66562,4176,92922,33705,124165,133761,0
8544,200000,2,2,1,25,-1,0,-1,-2,0,-1,9850,106894,28358,64901,204889,136571,4363,20500,6734,21849,74014,43625,0
8545,100000,1,1,1,32,0,-1,0,-1,0,0,108809,96954,5683,26600,104458,90234,17557,26202,32,9855,38116,17834,0
8546,120000,2,2,2,23,0,-1,0,2,2,-1,124433,6778,41146,118598,42719,19070,3460,686,15119,32723,14384,4099,1
8547,300000,2,3,2,29,1,0,1,0,-1,0,36198,326197,87808,307595,302943,95803,1414,30848,16609,145547,122683,38687,1
8548,100000,2,3,2,45,2,-1,0,0,0,-1,39866,31671,23247,74252,117934,61842,19275,11298,1626,32786,40076,29217,1
8549,100000,2,3,2,33,1,1,2,0,0,1,60032,1296,31871,125526,97084,60459,12732,532,9317,297,33487,21787,1
8550,30000,1,3,2,40,0,-1,1,4,5,-1,29896,27097,-7636,37699,33887,27052,10077,10559,0,746,6039,4157,0
8551,360000,2,3,1,36,-1,1,-1,-2,-1,-1,228862,192657,370269,407970,287708,395042,90493,79183,155207,135906,77952,47798,1
8552,30000,2,3,1,31,0,-2,-1,-1,1,0,-1732,19244,27161,9360,15666,31640,0,803,8815,3588,7774,7290,0
8553,200000,2,2,1,25,-2,1,-2,-1,0,-1,37356,127715,88125,181608,77892,5787,6743,43168,39327,7567,33111,373,1
8554,100000,2,2,1,31,-1,0,-1,-1,-1,2,108440,35302,65353,108023,105610,11345,22646,3,22799,22483,35711,126,0
8555,100000,1,3,2,36,-1,-1,-1,-1,1,-1,98427,-3812,5306,103103,22273,12055,40422,0,2026,42754,7808,2667,1
8556,200000,2,2,1,40,-1,0,0,-1,-1,1,11876,105644,9571,222583,118952,216286,547,18161,4521,55405,18404,16903,1
8557,20000,1,3,1,36,-1,0,-1,3,0,4,6214,4366,-1296,11461,6163,-479,1235,1472,0,4453,90,0,1
8558,150000,2,2,1,40,-1,-1,0,0,-1,-1,144664,44082,166115,25551,172580,58181,8651,14671,7413,2442,5363,28308,0
8559,250000,2,3,1,21,0,2,-1,3,0,2,111204,116151,229315,261614,169251,21786,32435,35657,25532,62586,57870,34,1
8560,300000,2,1,2,42,-1,0,0,1,1,-1,147629,268827,269163,13944,294028,64506,3702,123993,134076,3521,73726,19658,0
8561,50000,2,1,1,24,-1,1,4,0,0,0,51481,69829,26734,52761,20269,49499,3041,2362,9761,16779,4388,8596,0
8562,360000,2,3,1,43,0,0,0,-1,0,-2,378991,308018,372527,298493,413486,192990,19649,50138,10816,98457,127259,32723,0
8563,200000,1,2,3,39,-1,0,0,0,1,-1,97878,93251,99140,40365,192792,46058,8453,31604,30734,13654,17580,985,0
